course_code,course,year,day,time,module,type,location,professor,weeks,course_for
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Wednesday,09:00 - 11:00,CS5703,LEC,, RICHARDSON ITA PROFESSOR,"2-4,6-8,11-13",Online Postgrad
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Wednesday,10:00 - 12:00,CS5702,TUT,3A, RICHARDSON ITA PROFESSOR,"1,5,9",Online Postgrad
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Wednesday,11:00 - 12:00,CS4457,LEC,1B, DOWNEY JACK DR,"4,8,13",Online Yr 3
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Wednesday,12:00 - 13:00,CS4457,LEC,1A, DOWNEY JACK DR,"1,4,7,11",Online Yr 1
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Wednesday,13:00 - 14:00,CS4457,TUT,3E, DOWNEY JACK DR,"1,5,9",Online Postgrad
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Wednesday,14:00 - 15:00,CS5702,LEC,, RICHARDSON ITA PROFESSOR,"1,5,9",Online Postgrad
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Wednesday,14:00 - 16:00,CS5702,LEC,, RICHARDSON ITA PROFESSOR,"2-4,6-8,11-13",Online Postgrad
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Thursday,09:00 - 10:00,CS4187,LEC,1B, RICHARDSON ITA PROFESSOR,"4,8,13",Online Yr 3
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Thursday,09:00 - 10:00,CS4187,LEC,1C, RICHARDSON ITA PROFESSOR,"1,5,9",Online Postgrad
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Thursday,12:00 - 14:00,CS4187,TUT,5B, RICHARDSON ITA PROFESSOR,"1-9,11-13",Online Yr 3
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Thursday,14:00 - 15:00,CS5722,TUT,3A, COLLINS JOHN MR,"1,5,9",Online Postgrad
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Thursday,14:00 - 16:00,CS4187,TUT,5A, RICHARDSON ITA PROFESSOR,"1-9,11-13","Online Yr 1,Postgrad"
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Thursday,14:00 - 16:00,CS4187,TUT,5C, RICHARDSON ITA PROFESSOR,"1-9,11-13","Online Yr 1,Postgrad"
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Thursday,16:00 - 18:00,CS5722,LEC,, COLLINS JOHN MR,"2,4,6,8,11,13","Online Yr 4,Postgrad"
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Thursday,16:00 - 18:00,CS5722,LEC,, COLLINS JOHN MR,"3,7,12",Online Postgrad
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,09:00 - 11:00,CS4457,LEC,1B, DOWNEY JACK DR,"1-2,5-6,9,11","Online Yr 3,4"
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,09:00 - 11:00,CS4457,LEC,1B, DOWNEY JACK DR,"3,7,12",Online Yr 3
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,09:00 - 11:00,CS4457,LEC,1C, DOWNEY JACK DR,"1-2,5-6,9,11","Online Yr 3,4"
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,09:00 - 11:00,CS4457,LEC,1C, DOWNEY JACK DR,"4,8,13",Online Yr 4
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,09:00 - 11:00,CS5703,TUT,3A, RICHARDSON ITA PROFESSOR,"1,5,9",Online Postgrad
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,11:00 - 12:00,CS4457,TUT,5B, DOWNEY JACK DR,"1-2,5-6,9,11","Online Yr 3,4"
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,11:00 - 12:00,CS4457,TUT,5B, DOWNEY JACK DR,"3,7,12",Online Yr 3
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,11:00 - 12:00,CS4457,TUT,5C, DOWNEY JACK DR,"1-2,5-6,9,11","Online Yr 3,4"
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,11:00 - 12:00,CS4457,TUT,5C, DOWNEY JACK DR,"4,8,13",Online Yr 4
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,11:00 - 12:00,CS5722,LEC,, COLLINS JOHN MR,"1,5,9",Online Postgrad
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,12:00 - 14:00,CS4187,LEC,1A, RICHARDSON ITA PROFESSOR,"2-3,6,8,12-13","Online Yr 1,Postgrad"
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,12:00 - 14:00,CS4187,LEC,1A, RICHARDSON ITA PROFESSOR,"5,9",Online Yr 1
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,12:00 - 14:00,CS4187,LEC,1C, RICHARDSON ITA PROFESSOR,"2-3,6,8,12-13","Online Yr 1,Postgrad"
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,12:00 - 14:00,CS4187,LEC,1C, RICHARDSON ITA PROFESSOR,"4,7,11",Online Postgrad
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,13:00 - 14:00,CS4457,TUT,3D, DOWNEY JACK DR,"3,7,12",Online Yr 4
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,14:00 - 15:00,CS4457,TUT,5A, DOWNEY JACK DR,"2-3,6,8,12-13","Online Yr 1,Postgrad"
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,14:00 - 15:00,CS4457,TUT,5A, DOWNEY JACK DR,"5,9",Online Yr 1
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,14:00 - 15:00,CS4457,TUT,5D, DOWNEY JACK DR,"2-3,6,8,12-13","Online Yr 1,Postgrad"
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,14:00 - 15:00,CS4457,TUT,5D, DOWNEY JACK DR,"4,7,11",Online Postgrad
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,15:00 - 16:00,CS4457,TUT,3A, DOWNEY JACK DR,"1,4,7,11",Online Yr 1
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,15:00 - 17:00,CS4187,TUT,5A, RICHARDSON ITA PROFESSOR,"2-3,6,8,12-13","Online Yr 1,Postgrad"
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,15:00 - 17:00,CS4187,TUT,5A, RICHARDSON ITA PROFESSOR,"5,9",Online Yr 1
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,15:00 - 17:00,CS4187,TUT,5C, RICHARDSON ITA PROFESSOR,"2-3,6,8,12-13","Online Yr 1,Postgrad"
LM814,Graduate Diploma in DevOps and Continuous Software Engineering,1,Friday,15:00 - 17:00,CS4187,TUT,5C, RICHARDSON ITA PROFESSOR,"4,7,11",Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Monday,09:00 - 10:00,TE6012,LEC,, FARRELL ANGELA DR,"1,5",Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Monday,09:00 - 10:00,TE6012,LEC,, RIORDAN ELAINE DR,9,Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Monday,15:00 - 17:00,CU6021,TUT,3A, RIEDER MARIA DR,"1,5,9",Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Monday,17:00 - 18:00,CU6021,LEC,, RIEDER MARIA DR,"1,5,9",Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Wednesday,10:00 - 12:00,TE6012,TUT,3A, FARRELL ANGELA DR,"1,5",Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Wednesday,10:00 - 12:00,TE6012,TUT,3A, RIORDAN ELAINE DR,9,Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Wednesday,10:00 - 13:00,TE6012,LEC,, FARRELL ANGELA DR,"2-4,6",Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Wednesday,10:00 - 13:00,TE6012,LEC,, RIORDAN ELAINE DR,"7-8,11-13",Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Thursday,09:00 - 11:00,AW6012,TUT,3A, MARTIN CATHERINE DR,"2-9,11-13",Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Thursday,09:00 - 11:00,LI6072,LEC,, ATKINSON DAVID DR RIEDER MARIA DR,"2-4,6-8,11-13",Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Thursday,09:00 - 11:00,LI6072,TUT,3A, RIEDER MARIA DR ATKINSON DAVID DR,"1,5,9",Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Thursday,16:00 - 18:00,LI6002,LAB,2A, GIRALT MARTA DR MURRAY LIAM DR,1,Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Thursday,16:00 - 18:00,LI6002,LAB,2A, GIRALT MARTA DR MURRAY LIAM DR,"8,12-13",Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Thursday,16:00 - 18:00,LI6002,LAB,2A, GIRALT MARTA DR,"4,6-7",Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Thursday,16:00 - 18:00,LI6002,LAB,2A, MURRAY LIAM DR,"2-3,11",Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Thursday,16:00 - 18:00,LI6002,LAB,2A, MURRAY LIAM DR,"5,9",Online Postgrad
LM902,Master of Arts in Applied Linguistics (International),1,Friday,14:00 - 15:00,LI5922,LEC,, FARR FIONA PROFESSOR,"1,5,9",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Monday,09:00 - 11:00,EH6012,TUT,3A, COUGHLAN DAVID DR,"1,5,9",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Monday,09:00 - 12:00,EH6012,LEC,, COUGHLAN DAVID DR,"2-4,6-8,11-13",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Monday,11:00 - 12:00,EH6012,LEC,, COUGHLAN DAVID DR,"1,5,9",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Monday,12:00 - 14:00,EH6132,LEC,, RYAN DONAL MR,"2-4,6-8,11-13",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Monday,12:00 - 14:00,EH6132,TUT,3A, RYAN DONAL MR,"1,5,9",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Monday,15:00 - 16:00,EH6112,LEC,, O'CONNOR JOSEPH PROF ANO1ENG DOYLE ROB MR,"1,5,9",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Monday,15:00 - 18:00,EH6112,LEC,, ANO1ENG DOYLE ROB MR O'CONNOR JOSEPH PROF,"2-4,6-8,11-13",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Monday,16:00 - 18:00,EH6112,TUT,3A, ANO1ENG DOYLE ROB MR O'CONNOR JOSEPH PROF,"1,5,9",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,10:00 - 11:00,EH6053,LEC,, LODGE TOM PROFESSOR,"1,5,9",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,10:00 - 13:00,EH6053,LEC,, LODGE TOM PROFESSOR,"2-4,6-8,11-13",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,11:00 - 13:00,EH6053,TUT,3A, LODGE TOM PROFESSOR,"1,5,9",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,13:00 - 14:00,CU6012,LEC,, FISCHER JOACHIM DR,1,Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,13:00 - 14:00,CU6012,LEC,, KELLY MICHAEL DR,5,Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,13:00 - 14:00,CU6012,LEC,, PAZ MARIANO DR,9,Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,13:00 - 16:00,CU6012,LEC,, FISCHER JOACHIM DR,6-8,Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,13:00 - 16:00,CU6012,LEC,, GRIFFIN MICHAEL DR KELLY MICHAEL DR,2,Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,13:00 - 16:00,CU6012,LEC,, GRIFFIN MICHAEL DR,3,Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,13:00 - 16:00,CU6012,LEC,, KELLY MICHAEL DR,4,Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,13:00 - 16:00,CU6012,LEC,, PAZ MARIANO DR,11-13,Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,14:00 - 16:00,CU6012,LEC,, FISCHER JOACHIM DR,1,Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,14:00 - 16:00,CU6012,LEC,, KELLY MICHAEL DR,5,Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,14:00 - 16:00,CU6012,LEC,, PAZ MARIANO DR,9,Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,15:00 - 16:00,EH6032,LEC,, HARPER MARGARET PROFESSOR,"1,5,9",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,15:00 - 16:00,EH6142,LEC,, ANO1ENG DEVEREUX EOIN PROFESSOR,"1,5,9",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,15:00 - 18:00,EH6032,LEC,, HARPER MARGARET PROFESSOR,"2-4,6-8,11-13",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,15:00 - 18:00,EH6142,TUT,3A, ANO1ENG DEVEREUX EOIN PROFESSOR,"2-4,6-8,11-13",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,16:00 - 18:00,EH6032,TUT,3A, HARPER MARGARET PROFESSOR,"1,5,9",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Tuesday,16:00 - 18:00,EH6142,TUT,3A, DEVEREUX EOIN PROFESSOR ANO1ENG ,"1,5,9",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Wednesday,09:00 - 10:00,EH6082,LEC,, DOYLE ROB MR RYAN DONAL MR,"1,5,9",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Wednesday,09:00 - 12:00,EH6082,LEC,, DOYLE ROB MR RYAN DONAL MR,"2-4,6-8,11-13",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Wednesday,10:00 - 12:00,EH6082,TUT,3A, DOYLE ROB MR RYAN DONAL MR,"1,5,9",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Wednesday,14:00 - 16:00,EH6122,LEC,, YATES IVA MS GRIFFIN CARRIE DR,"2-4,6-8,11-13",Online Postgrad
LM904,Master of Arts in Creative Writing,1,Wednesday,14:00 - 16:00,EH6122,TUT,3A, YATES IVA MS GRIFFIN CARRIE DR,"1,5,9",Online Postgrad
LM990,Master of Science in Applied Sports Coaching,1,Monday,09:00 - 11:00,SS6132,TUT,2A, KEARNEY PHILIP DR,"1,5,9",Online Postgrad
LM990,Master of Science in Applied Sports Coaching,1,Monday,09:00 - 11:00,SS6132,TUT,5A, COLLINS DJ MR COMYNS TOM DR KEARNEY PHILIP DR,4,Online Postgrad
